Time (UTC+10),Regions NSW Trading Total Intermittent Generation (MW),Regions SA Trading Total Intermittent Generation (MW),Regions TAS Trading Total Intermittent Generation (MW),Regions VIC Trading Total Intermittent Generation (MW),Regions NSW Operational Demand (MW),Regions SA Operational Demand (MW),Regions TAS Operational Demand (MW),Regions VIC Operational Demand (MW)
2018-01-08 01:00:00,42.43,140.03,18.64,34.0,7462,1412,1078,4312
2018-01-08 01:30:00,106.29,130.63,23.76,59.59,7137,1316,1075,4206
2018-01-08 02:00:00,111.06,128.98,29.56,74.88,6961,1276,1072,4108
2018-01-08 02:30:00,54.18,116.32,31.25,108.13,6835,1257,1074,4062
2018-01-08 03:00:00,49.12,131.53,34.42,84.81,6782,1252,1069,4010
2018-01-08 03:30:00,37.54,133.95,32.46,50.85,6827,1236,1073,4007
2018-01-08 04:00:00,23.59,110.47,28.09,51.58,6865,1221,1078,4034
2018-01-08 04:30:00,78.51,97.7,31.81,58.78,7041,1220,1094,4157
2018-01-08 05:00:00,84.48,67.89,28.49,43.52,7232,1233,1111,4222
2018-01-08 05:30:00,60.08,81.41,23.29,53.65,7544,1237,1140,4435
2018-01-08 06:00:00,26.38,72.02,39.8,51.61,7922,1299,1179,4629
2018-01-08 06:30:00,25.45,62.28,37.26,51.57,8324,1316,1218,4883
2018-01-08 07:00:00,17.94,62.93,35.01,41.26,8774,1357,1236,5099
2018-01-08 07:30:00,9.98,72.42,31.69,68.35,9154,1365,1252,5176
2018-01-08 08:00:00,14.55,81.2,27.17,80.34,9475,1349,1248,5280
2018-01-08 08:30:00,9.81,70.71,35.84,68.53,9700,1333,1242,5380
2018-01-08 09:00:00,14.08,61.1,38.69,81.96,9866,1289,1219,5382
2018-01-08 09:30:00,21.27,65.72,45.79,74.43,10046,1259,1211,5435
2018-01-08 10:00:00,26.45,62.78,49.73,49.92,10265,1225,1213,5434
2018-01-08 10:30:00,49.7,63.6,39.42,46.55,10457,1210,1192,5493
2018-01-08 11:00:00,76.11,62.75,35.05,33.65,10705,1218,1186,5456
2018-01-08 11:30:00,90.44,62.42,49.69,25.95,10843,1214,1199,5452
2018-01-08 12:00:00,118.1,65.51,61.05,21.17,11016,1208,1205,5431
2018-01-08 12:30:00,128.01,57.34,55.57,10.86,11321,1207,1201,5486
2018-01-08 13:00:00,110.22,53.52,56.57,5.98,11544,1224,1186,5559
2018-01-08 13:30:00,108.8,50.68,65.09,19.11,11812,1241,1189,5593
2018-01-08 14:00:00,95.68,46.88,73.74,21.96,11888,1238,1183,5558
2018-01-08 14:30:00,120.92,47.26,70.52,23.8,12078,1243,1190,5521
2018-01-08 15:00:00,112.11,52.2,66.91,25.59,12221,1273,1187,5493
2018-01-08 15:30:00,132.52,51.5,65.61,26.77,12288,1305,1195,5547
2018-01-08 16:00:00,138.5,53.79,64.47,28.9,12230,1338,1205,5614
2018-01-08 16:30:00,143.21,60.52,60.05,31.1,12059,1388,1213,5747
2018-01-08 17:00:00,134.63,65.85,63.0,36.83,11760,1432,1230,5841
2018-01-08 17:30:00,53.03,77.94,74.54,38.97,11306,1481,1237,5699
2018-01-08 18:00:00,11.47,85.03,66.21,46.26,11158,1508,1238,5604
2018-01-08 18:30:00,14.94,104.31,57.96,68.69,10846,1533,1233,5458
2018-01-08 19:00:00,15.8,104.42,51.56,105.19,10627,1531,1230,5360
2018-01-08 19:30:00,2.21,101.52,34.73,125.94,10517,1514,1219,5266
2018-01-08 20:00:00,1.36,90.25,36.71,142.56,10376,1494,1242,5236
2018-01-08 20:30:00,3.42,107.34,30.34,155.4,10092,1489,1246,5221
2018-01-08 21:00:00,4.0,122.21,26.17,172.84,9769,1509,1240,5089
2018-01-08 21:30:00,1.12,116.97,26.11,167.05,9514,1459,1218,4958
2018-01-08 22:00:00,0.01,144.96,25.42,163.07,9164,1411,1187,4771
2018-01-08 22:30:00,1.82,135.01,28.73,175.24,8926,1378,1156,4643
2018-01-08 23:00:00,7.28,128.26,33.9,187.78,8600,1337,1121,4591
2018-01-08 23:30:00,11.47,103.99,26.39,168.31,8281,1330,1122,4769
2018-01-09 00:00:00,22.23,109.28,30.27,166.85,8080,1488,1112,4761
2018-01-09 00:30:00,18.7,108.76,39.15,160.87,7841,1421,1098,4572
2018-01-09 01:00:00,24.4,128.52,25.47,142.62,7605,1349,1097,4409
2018-01-09 01:30:00,9.59,114.19,31.42,131.03,7329,1286,1091,4293
2018-01-09 02:00:00,4.59,108.85,31.14,135.45,7131,1233,1084,4172
2018-01-09 02:30:00,0.26,105.36,30.78,151.49,7025,1214,1086,4076
2018-01-09 03:00:00,1.06,106.91,38.04,174.35,6952,1210,1084,4022
2018-01-09 03:30:00,7.84,136.36,42.29,181.04,6934,1192,1089,4055
2018-01-09 04:00:00,56.96,94.5,42.88,161.31,6948,1184,1094,4110
2018-01-09 04:30:00,72.07,100.46,47.48,170.65,7041,1183,1111,4211
2018-01-09 05:00:00,29.43,110.15,53.58,181.55,7160,1204,1117,4315
2018-01-09 05:30:00,8.03,139.14,98.82,172.27,7595,1224,1158,4471
2018-01-09 06:00:00,0.64,130.08,108.48,195.85,7925,1278,1189,4648
2018-01-09 06:30:00,10.94,127.58,133.78,236.7,8313,1301,1222,4893
2018-01-09 07:00:00,23.15,106.69,112.75,225.73,8725,1323,1246,5046
2018-01-09 07:30:00,21.3,114.56,74.12,173.55,9094,1335,1254,5064
2018-01-09 08:00:00,14.62,105.4,78.87,201.95,9257,1315,1257,5134
2018-01-09 08:30:00,11.73,98.24,115.13,244.91,9335,1283,1259,5140
2018-01-09 09:00:00,18.42,96.76,106.11,259.38,9462,1247,1255,5135
2018-01-09 09:30:00,24.18,90.29,106.52,251.13,9504,1218,1254,5122
2018-01-09 10:00:00,48.83,85.83,124.17,243.57,9494,1180,1238,5155
2018-01-09 10:30:00,88.96,95.73,120.8,229.72,9578,1143,1244,5189
2018-01-09 11:00:00,109.55,100.42,129.03,225.1,9641,1118,1232,5215
2018-01-09 11:30:00,140.72,108.15,124.31,226.65,9601,1090,1226,5156
2018-01-09 12:00:00,142.86,118.16,113.52,214.64,9556,1064,1223,5130
2018-01-09 12:30:00,122.89,121.43,131.14,195.37,9713,1055,1184,5135
2018-01-09 13:00:00,121.31,122.04,130.48,186.9,9903,1053,1178,5102
2018-01-09 13:30:00,111.59,127.15,127.25,194.61,9933,1053,1179,5076
2018-01-09 14:00:00,115.88,133.23,120.72,199.96,9988,1073,1179,5065
2018-01-09 14:30:00,74.75,150.26,122.94,205.49,10177,1089,1190,5005
2018-01-09 15:00:00,60.91,157.14,119.34,212.69,10340,1112,1202,5069
2018-01-09 15:30:00,63.04,147.31,129.52,205.73,10451,1146,1198,5091
2018-01-09 16:00:00,94.95,123.54,133.12,203.88,10661,1175,1210,5179
2018-01-09 16:30:00,66.68,126.2,139.79,206.7,10705,1225,1223,5269
2018-01-09 17:00:00,23.6,131.51,141.05,193.77,10927,1277,1243,5308
2018-01-09 17:30:00,19.5,134.23,137.45,195.12,10744,1333,1253,5258
2018-01-09 18:00:00,5.61,135.0,127.3,195.9,10531,1386,1255,5265
2018-01-09 18:30:00,5.54,143.76,115.74,203.29,10214,1436,1249,5178
2018-01-09 19:00:00,4.03,127.81,104.05,190.84,9763,1470,1218,5120
2018-01-09 19:30:00,1.92,145.68,96.53,168.71,9471,1496,1201,4990
2018-01-09 20:00:00,10.36,125.15,81.03,151.38,9241,1505,1202,4961
2018-01-09 20:30:00,43.28,118.76,70.82,143.8,9004,1512,1208,4973
2018-01-09 21:00:00,62.6,112.63,62.78,148.26,8696,1510,1197,4880
2018-01-09 21:30:00,73.95,104.56,30.49,154.78,8552,1471,1194,4741
2018-01-09 22:00:00,86.47,108.58,26.32,163.51,8246,1434,1175,4597
2018-01-09 22:30:00,80.41,105.7,25.09,171.88,8127,1395,1148,4483
2018-01-09 23:00:00,96.72,104.12,32.44,171.38,7943,1363,1127,4433
2018-01-09 23:30:00,76.55,102.74,44.35,174.91,7751,1343,1113,4620
2018-01-10 00:00:00,51.7,118.4,40.73,180.03,7545,1507,1095,4632
2018-01-10 00:30:00,46.67,125.4,43.08,184.17,7354,1437,1089,4447
2018-01-10 01:00:00,35.95,126.24,35.6,161.02,7153,1376,1083,4349
2018-01-10 01:30:00,27.94,133.32,39.92,121.59,6815,1306,1078,4233
2018-01-10 02:00:00,21.43,158.54,44.92,118.75,6615,1260,1076,4149
2018-01-10 02:30:00,19.01,160.35,40.85,152.5,6508,1225,1080,4050
2018-01-10 03:00:00,24.13,160.83,39.64,152.69,6445,1229,1070,4033
2018-01-10 03:30:00,34.68,124.48,36.62,173.44,6447,1210,1052,4020
2018-01-10 04:00:00,39.85,131.13,41.06,159.65,6483,1208,1055,4056
2018-01-10 04:30:00,40.17,109.63,44.25,157.07,6638,1201,1067,4162
2018-01-10 05:00:00,39.37,146.57,45.51,194.95,6786,1227,1080,4283
2018-01-10 05:30:00,29.89,136.43,40.2,213.64,7129,1246,1110,4404
2018-01-10 06:00:00,29.18,111.85,29.5,211.39,7431,1294,1139,4581
2018-01-10 06:30:00,32.43,95.71,16.85,196.04,7749,1337,1175,4843
2018-01-10 07:00:00,40.55,68.58,14.03,150.52,8106,1400,1200,5049
2018-01-10 07:30:00,41.05,67.75,21.32,129.23,8365,1413,1190,5009
2018-01-10 08:00:00,30.18,60.66,26.82,124.71,8498,1409,1178,5045
2018-01-10 08:30:00,24.52,49.37,36.59,114.97,8576,1389,1175,5048
2018-01-10 09:00:00,37.43,39.11,66.28,104.79,8510,1362,1154,5011
2018-01-10 09:30:00,35.74,34.25,83.28,115.61,8572,1353,1115,4988
2018-01-10 10:00:00,48.21,31.64,78.83,97.31,8607,1375,1075,4963
2018-01-10 10:30:00,50.94,15.39,69.43,46.49,8582,1352,1081,5022
2018-01-10 11:00:00,39.02,9.72,77.43,37.35,8563,1323,1111,5078
2018-01-10 11:30:00,33.25,10.27,82.01,57.74,8509,1291,1120,5128
2018-01-10 12:00:00,37.07,7.1,85.82,66.42,8488,1315,1103,5111
2018-01-10 12:30:00,32.16,3.7,90.6,79.2,8512,1347,1096,5204
2018-01-10 13:00:00,24.45,9.7,87.93,79.83,8545,1360,1116,5267
2018-01-10 13:30:00,34.35,14.55,78.83,62.6,8569,1293,1122,5373
2018-01-10 14:00:00,33.85,27.16,82.66,65.35,8615,1266,1103,5496
2018-01-10 14:30:00,44.63,51.65,85.97,75.76,8674,1304,1100,5519
2018-01-10 15:00:00,37.48,53.83,96.25,110.65,8795,1365,1115,5483
2018-01-10 15:30:00,31.19,51.78,98.77,129.59,8862,1403,1131,5573
2018-01-10 16:00:00,26.03,48.58,94.28,124.64,8945,1382,1156,5632
2018-01-10 16:30:00,29.39,38.77,100.23,116.5,8971,1400,1192,5689
2018-01-10 17:00:00,39.37,34.06,91.51,105.18,8991,1453,1220,5672
2018-01-10 17:30:00,37.07,28.13,86.41,105.56,8866,1492,1223,5642
2018-01-10 18:00:00,49.68,24.57,65.96,101.56,8835,1511,1219,5645
2018-01-10 18:30:00,70.28,24.18,73.94,78.54,8695,1549,1207,5650
2018-01-10 19:00:00,96.45,21.3,87.57,80.62,8624,1576,1169,5601
2018-01-10 19:30:00,106.02,21.76,86.24,79.8,8639,1574,1162,5431
2018-01-10 20:00:00,90.72,24.76,83.13,95.74,8595,1570,1178,5393
2018-01-10 20:30:00,92.48,36.81,85.13,99.58,8434,1580,1198,5379
2018-01-10 21:00:00,86.36,54.93,75.77,86.97,8230,1575,1186,5274
2018-01-10 21:30:00,85.92,62.21,75.69,73.96,8118,1518,1170,5091
2018-01-10 22:00:00,82.05,63.02,80.05,58.53,7942,1481,1158,4937
2018-01-10 22:30:00,84.1,71.8,93.22,38.59,7861,1439,1124,4784
2018-01-10 23:00:00,94.32,90.13,79.3,22.31,7734,1419,1127,4694
2018-01-10 23:30:00,84.81,95.9,75.57,19.79,7564,1389,1112,4855
2018-01-11 00:00:00,84.17,83.22,78.9,21.73,7393,1534,1098,4854
2018-01-11 00:30:00,88.27,84.23,89.02,21.17,7217,1463,1092,4598
2018-01-11 01:00:00,78.18,94.39,96.6,26.93,6993,1411,1081,4475
2018-01-11 01:30:00,114.24,91.74,95.74,33.53,6712,1362,1072,4390
2018-01-11 02:00:00,76.68,101.81,110.43,39.52,6449,1317,1062,4322
2018-01-11 02:30:00,24.38,95.18,121.52,40.83,6334,1295,1075,4234
2018-01-11 03:00:00,22.07,94.35,119.11,44.39,6276,1282,1079,4177
2018-01-11 03:30:00,12.17,90.32,112.6,45.47,6277,1260,1077,4177
2018-01-11 04:00:00,16.64,101.79,119.26,49.45,6367,1259,1084,4195
2018-01-11 04:30:00,24.57,106.54,113.76,52.48,6536,1266,1096,4301
2018-01-11 05:00:00,25.8,120.58,124.62,59.89,6730,1294,1114,4361
2018-01-11 05:30:00,8.74,124.94,132.4,53.69,7058,1314,1145,4522
2018-01-11 06:00:00,26.66,118.53,141.92,50.67,7380,1364,1174,4721
2018-01-11 06:30:00,22.04,122.88,146.12,56.13,7734,1394,1210,4981
2018-01-11 07:00:00,6.38,119.18,151.23,43.24,8040,1437,1230,5163
2018-01-11 07:30:00,6.35,112.18,150.89,33.12,8242,1464,1245,5198
2018-01-11 08:00:00,9.06,90.84,152.67,24.09,8489,1483,1240,5305
2018-01-11 08:30:00,15.13,80.02,150.63,28.04,8629,1504,1234,5437
2018-01-11 09:00:00,13.17,75.6,149.67,25.63,8654,1525,1198,5484
2018-01-11 09:30:00,14.37,60.18,146.93,22.22,8764,1504,1191,5560
2018-01-11 10:00:00,19.07,68.17,147.03,40.49,8785,1516,1189,5692
2018-01-11 10:30:00,20.92,92.47,146.79,62.55,8806,1521,1184,5755
2018-01-11 11:00:00,30.85,115.35,151.05,67.35,8853,1498,1170,5919
2018-01-11 11:30:00,24.95,136.72,150.89,61.43,8850,1538,1170,6057
2018-01-11 12:00:00,30.84,129.82,151.65,54.14,8824,1611,1159,6239
2018-01-11 12:30:00,24.93,106.24,151.59,49.46,8875,1711,1156,6402
2018-01-11 13:00:00,30.27,98.89,151.47,51.88,8877,1777,1165,6538
2018-01-11 13:30:00,32.92,81.76,150.38,38.89,8953,1827,1180,6684
2018-01-11 14:00:00,31.29,68.08,150.81,42.75,8984,1921,1177,6882
2018-01-11 14:30:00,29.97,41.82,151.13,42.09,9039,2069,1190,7095
2018-01-11 15:00:00,24.73,48.47,152.07,34.34,9043,2175,1209,7201
2018-01-11 15:30:00,14.89,58.42,153.83,34.42,9161,2244,1233,7412
2018-01-11 16:00:00,9.69,24.97,158.83,62.76,9280,2251,1245,7674
2018-01-11 16:30:00,10.51,26.82,159.91,68.05,9358,2241,1264,7714
2018-01-11 17:00:00,9.42,21.53,157.93,76.88,9446,2236,1277,7787
2018-01-11 17:30:00,8.44,25.83,154.44,82.74,9358,2249,1279,7682
2018-01-11 18:00:00,5.63,26.07,152.2,64.43,9358,2185,1284,7663
2018-01-11 18:30:00,2.39,27.24,144.1,60.02,9249,2125,1277,7533
2018-01-11 19:00:00,1.29,16.81,135.84,64.89,9150,2056,1274,7403
2018-01-11 19:30:00,28.66,15.25,138.17,87.97,9121,2000,1264,7153
2018-01-11 20:00:00,65.94,15.93,141.48,94.96,9103,1963,1263,7073
2018-01-11 20:30:00,78.39,22.61,140.97,83.09,8905,1930,1269,6900
2018-01-11 21:00:00,81.34,34.58,140.04,90.23,8624,1884,1253,6686
2018-01-11 21:30:00,64.33,35.62,144.3,87.21,8539,1822,1231,6360
2018-01-11 22:00:00,40.31,39.62,147.66,80.9,8413,1785,1201,6045
2018-01-11 22:30:00,30.71,64.15,151.77,72.69,8335,1711,1182,5743
2018-01-11 23:00:00,17.8,95.55,154.3,97.66,8143,1653,1163,5507
2018-01-11 23:30:00,17.34,119.77,150.18,134.22,7960,1605,1150,5606
2018-01-12 00:00:00,12.61,126.56,144.84,166.89,7728,1755,1149,5504
2018-01-12 00:30:00,5.9,123.12,143.29,161.35,7542,1656,1129,5239
2018-01-12 01:00:00,5.43,126.51,142.33,167.48,7339,1565,1112,5059
2018-01-12 01:30:00,4.77,154.19,140.81,178.0,7051,1481,1099,4882
2018-01-12 02:00:00,2.96,161.34,139.06,185.62,6859,1442,1085,4761
2018-01-12 02:30:00,2.34,191.97,139.87,214.3,6717,1425,1092,4669
2018-01-12 03:00:00,1.07,212.73,139.47,232.41,6612,1419,1089,4616
2018-01-12 03:30:00,0.35,219.71,138.9,288.94,6580,1393,1092,4644
2018-01-12 04:00:00,0.34,256.27,138.13,308.57,6629,1393,1101,4652
2018-01-12 04:30:00,0.41,231.75,137.6,323.42,6796,1398,1106,4808
2018-01-12 05:00:00,0.42,243.23,137.53,321.46,6998,1415,1120,4991
2018-01-12 05:30:00,1.35,240.02,139.88,268.86,7383,1445,1152,5255
2018-01-12 06:00:00,1.05,249.55,144.85,311.91,7690,1524,1165,5512
2018-01-12 06:30:00,1.09,246.55,145.59,312.43,8072,1596,1223,5817
2018-01-12 07:00:00,0.93,235.93,150.37,265.05,8440,1659,1248,6091
2018-01-12 07:30:00,2.32,259.06,152.8,262.83,8700,1727,1258,6178
2018-01-12 08:00:00,7.34,257.39,152.08,220.46,8925,1759,1271,6319
2018-01-12 08:30:00,8.15,258.36,143.92,223.64,9135,1779,1284,6456
2018-01-12 09:00:00,10.57,251.1,132.24,194.91,9210,1790,1271,6543
2018-01-12 09:30:00,17.44,241.09,108.49,199.63,9326,1796,1271,6554
2018-01-12 10:00:00,23.12,248.72,136.83,210.44,9458,1794,1259,6596
2018-01-12 10:30:00,27.46,181.79,105.89,225.82,9466,1753,1249,6642
2018-01-12 11:00:00,28.61,175.05,82.82,278.81,9507,1696,1244,6713
2018-01-12 11:30:00,34.28,131.59,92.18,379.99,9447,1608,1245,6802
2018-01-12 12:00:00,32.08,118.76,99.37,373.1,9634,1613,1239,6831
2018-01-12 12:30:00,37.43,117.93,75.67,398.38,9910,1544,1228,6860
2018-01-12 13:00:00,54.45,149.45,117.85,333.08,10058,1508,1247,6752
2018-01-12 13:30:00,58.68,153.84,149.95,257.17,10295,1502,1250,6637
2018-01-12 14:00:00,49.43,155.05,121.11,231.89,10538,1507,1248,6581
2018-01-12 14:30:00,30.4,169.58,102.68,220.35,10741,1521,1259,6583
2018-01-12 15:00:00,30.42,164.81,76.79,216.73,10961,1541,1253,6518
2018-01-12 15:30:00,38.48,188.54,86.59,286.12,11130,1500,1250,6464
2018-01-12 16:00:00,67.13,184.95,95.42,215.18,11369,1484,1267,6395
2018-01-12 16:30:00,80.57,187.14,107.94,157.3,11473,1455,1280,6221
2018-01-12 17:00:00,58.52,194.12,112.66,139.86,11422,1443,1288,6115
2018-01-12 17:30:00,51.86,183.03,87.65,128.88,11188,1379,1263,5922
2018-01-12 18:00:00,86.01,182.77,82.6,94.69,11045,1329,1238,5719
2018-01-12 18:30:00,12.84,185.23,64.01,78.67,10777,1332,1220,5586
2018-01-12 19:00:00,17.04,179.13,61.73,74.01,10507,1362,1194,5465
2018-01-12 19:30:00,18.97,144.51,76.44,78.78,10347,1370,1184,5354
2018-01-12 20:00:00,33.81,128.81,88.8,71.11,10279,1389,1179,5254
2018-01-12 20:30:00,50.37,127.35,85.39,79.17,10129,1407,1184,5153
2018-01-12 21:00:00,50.43,149.23,86.46,88.96,9796,1405,1167,5016
2018-01-12 21:30:00,48.27,136.46,69.2,91.85,9637,1372,1149,4902
2018-01-12 22:00:00,30.73,137.06,52.66,69.71,9344,1345,1124,4746
2018-01-12 22:30:00,13.28,129.38,56.66,56.91,9115,1306,1105,4640
2018-01-12 23:00:00,3.2,145.19,48.08,72.92,8916,1293,1083,4565
2018-01-12 23:30:00,5.12,148.13,38.16,86.82,8597,1286,1065,4764
2018-01-13 00:00:00,7.74,182.55,37.92,73.51,8341,1461,1055,4763
2018-01-13 00:30:00,8.12,156.49,35.0,68.86,8064,1393,1046,4467
2018-01-13 01:00:00,7.06,145.1,35.96,82.76,7757,1319,1038,4304
2018-01-13 01:30:00,99.08,162.02,43.48,71.31,7409,1238,1031,4173
2018-01-13 02:00:00,74.65,188.2,68.26,81.95,7148,1194,1031,4057
2018-01-13 02:30:00,50.07,242.65,67.26,105.09,6962,1179,1040,3982
2018-01-13 03:00:00,64.56,183.16,54.34,112.54,6840,1160,1043,3906
2018-01-13 03:30:00,78.47,175.3,108.33,118.35,6804,1156,1043,3879
2018-01-13 04:00:00,68.22,194.56,100.38,92.94,6800,1152,1030,3928
2018-01-13 04:30:00,84.09,215.12,106.8,106.7,6837,1156,1032,3981
2018-01-13 05:00:00,127.02,216.14,67.0,119.55,6890,1175,1032,4015
2018-01-13 05:30:00,140.5,186.96,92.68,125.46,7000,1190,1043,4119
2018-01-13 06:00:00,140.78,189.12,86.65,114.69,7110,1210,1061,4140
2018-01-13 06:30:00,149.09,225.09,127.57,103.86,7389,1227,1095,4253
2018-01-13 07:00:00,151.56,185.95,93.8,122.19,7684,1242,1114,4384
2018-01-13 07:30:00,153.19,156.41,118.6,123.03,7993,1231,1137,4342
2018-01-13 08:00:00,161.21,186.57,135.01,146.28,8267,1229,1166,4333
2018-01-13 08:30:00,161.65,176.94,117.65,182.56,8593,1229,1184,4375
2018-01-13 09:00:00,164.77,177.9,114.09,223.85,8694,1230,1177,4395
2018-01-13 09:30:00,175.81,189.2,121.15,255.48,8896,1204,1164,4464
2018-01-13 10:00:00,162.35,199.72,104.63,270.15,9054,1217,1143,4455
2018-01-13 10:30:00,173.83,222.3,95.63,274.41,9217,1203,1136,4455
2018-01-13 11:00:00,149.52,242.58,96.08,257.77,9368,1168,1130,4417
2018-01-13 11:30:00,141.61,246.44,99.21,251.83,9419,1138,1137,4475
2018-01-13 12:00:00,178.25,248.82,99.47,247.48,9631,1068,1136,4456
2018-01-13 12:30:00,185.02,219.83,84.12,252.91,9718,1033,1115,4483
2018-01-13 13:00:00,182.95,229.66,87.74,215.93,9734,1024,1119,4503
2018-01-13 13:30:00,185.94,232.1,98.95,204.28,9728,979,1133,4515
2018-01-13 14:00:00,183.97,238.75,106.22,229.79,9666,986,1138,4560
2018-01-13 14:30:00,179.33,227.62,105.49,241.69,9747,957,1139,4537
2018-01-13 15:00:00,168.51,229.33,108.14,294.47,9703,959,1136,4549
2018-01-13 15:30:00,167.03,217.87,114.81,304.56,9697,987,1149,4596
2018-01-13 16:00:00,154.06,235.96,121.24,330.56,9696,1024,1169,4618
2018-01-13 16:30:00,156.26,226.92,120.85,345.64,9523,1062,1183,4590
2018-01-13 17:00:00,148.8,228.97,126.66,412.44,9427,1104,1203,4669
2018-01-13 17:30:00,138.27,227.1,128.94,418.95,9329,1162,1206,4683
2018-01-13 18:00:00,145.68,229.62,124.47,416.99,9193,1208,1199,4634
2018-01-13 18:30:00,136.21,230.29,126.62,402.32,8989,1256,1199,4646
2018-01-13 19:00:00,116.04,214.15,119.07,398.73,8743,1304,1192,4593
2018-01-13 19:30:00,93.05,207.06,117.29,393.05,8585,1323,1189,4516
2018-01-13 20:00:00,87.5,211.36,121.42,400.21,8572,1329,1182,4500
2018-01-13 20:30:00,64.38,223.83,108.3,348.48,8413,1348,1193,4530
2018-01-13 21:00:00,70.97,203.68,89.67,324.79,8281,1348,1181,4458
2018-01-13 21:30:00,73.61,200.44,66.32,322.72,8138,1330,1165,4387
2018-01-13 22:00:00,112.6,209.99,70.77,316.19,7914,1290,1141,4275
2018-01-13 22:30:00,116.97,196.43,67.19,306.04,7784,1249,1121,4191
2018-01-13 23:00:00,57.07,197.92,81.55,303.48,7547,1231,1095,4180
2018-01-13 23:30:00,39.71,197.14,65.85,270.09,7344,1208,1073,4373
2018-01-14 00:00:00,30.55,190.58,59.54,265.34,7156,1385,1048,4404
2018-01-14 00:30:00,56.78,193.35,38.75,267.67,6999,1322,1058,4232
2018-01-14 01:00:00,37.35,199.66,37.43,283.8,6806,1254,1056,4099
2018-01-14 01:30:00,26.24,166.83,37.51,276.81,6523,1174,1052,4005
2018-01-14 02:00:00,87.66,147.83,32.81,260.07,6345,1120,1044,3868
2018-01-14 02:30:00,78.99,139.05,43.11,247.82,6182,1094,1037,3766
2018-01-14 03:00:00,80.65,140.72,30.16,214.09,6141,1086,1032,3693
2018-01-14 03:30:00,55.11,133.07,28.39,198.64,6097,1066,1038,3659
2018-01-14 04:00:00,49.3,119.48,31.69,176.0,6100,1060,1025,3636
2018-01-14 04:30:00,35.0,142.05,29.4,168.44,6101,1057,1029,3648
2018-01-14 05:00:00,49.24,116.66,32.17,176.09,6140,1062,1034,3673
2018-01-14 05:30:00,64.83,103.69,43.6,162.15,6156,1070,1062,3711
2018-01-14 06:00:00,69.77,96.74,40.9,152.37,6184,1063,1067,3734
2018-01-14 06:30:00,74.39,83.33,32.33,143.76,6320,1065,1076,3808
2018-01-14 07:00:00,91.25,80.9,33.68,127.96,6465,1078,1093,3875
2018-01-14 07:30:00,108.75,80.64,37.83,101.14,6621,1075,1027,3866
2018-01-14 08:00:00,125.47,99.07,47.14,118.4,6732,1047,1071,3924
2018-01-14 08:30:00,131.38,72.56,50.27,161.23,6844,1027,1117,3981
2018-01-14 09:00:00,135.15,69.99,63.26,191.43,6880,1024,1090,4015
2018-01-14 09:30:00,143.95,72.0,75.88,171.4,6889,993,1126,4042
2018-01-14 10:00:00,130.1,68.65,80.09,147.26,6869,956,1122,4019
2018-01-14 10:30:00,150.06,82.42,80.99,142.31,6805,902,1107,3976
2018-01-14 11:00:00,147.7,92.24,70.39,141.22,6812,855,1109,3969
2018-01-14 11:30:00,130.28,88.53,69.92,148.63,6821,833,1074,3953
2018-01-14 12:00:00,134.24,93.18,69.38,154.02,6737,825,1091,3915
2018-01-14 12:30:00,123.85,94.7,67.38,133.3,6736,811,1091,3876
2018-01-14 13:00:00,109.05,85.27,69.86,137.04,6737,791,1078,3779
2018-01-14 13:30:00,92.02,85.37,68.53,141.02,6719,795,1077,3759
2018-01-14 14:00:00,91.31,95.13,63.41,154.51,6739,799,1056,3734
2018-01-14 14:30:00,95.32,95.96,65.92,153.66,6821,812,1073,3739
2018-01-14 15:00:00,81.01,106.33,58.03,150.06,6868,851,1081,3769
2018-01-14 15:30:00,86.73,122.23,59.29,153.02,6979,893,1096,3862
2018-01-14 16:00:00,49.73,137.22,63.02,149.86,7146,958,1119,3978
2018-01-14 16:30:00,38.44,151.94,62.83,150.79,7192,1029,1149,4090
2018-01-14 17:00:00,28.21,157.75,68.27,166.13,7289,1091,1168,4241
2018-01-14 17:30:00,28.55,174.51,88.97,163.33,7448,1163,1191,4367
2018-01-14 18:00:00,26.57,178.06,90.38,155.92,7548,1219,1207,4458
2018-01-14 18:30:00,30.14,185.82,93.13,155.88,7543,1278,1204,4483
2018-01-14 19:00:00,28.04,185.67,91.15,157.24,7499,1318,1197,4473
2018-01-14 19:30:00,21.93,182.66,90.51,165.83,7558,1348,1200,4455
2018-01-14 20:00:00,12.55,169.0,103.29,157.24,7666,1353,1195,4461
2018-01-14 20:30:00,28.06,158.7,93.38,136.49,7557,1380,1198,4524
2018-01-14 21:00:00,48.05,154.94,103.93,143.54,7438,1373,1180,4468
2018-01-14 21:30:00,52.33,135.64,107.99,169.33,7345,1335,1158,4391
2018-01-14 22:00:00,41.53,115.7,117.64,173.16,7233,1306,1134,4273
2018-01-14 22:30:00,33.17,105.51,122.67,170.85,7169,1269,1110,4166
2018-01-14 23:00:00,30.44,96.14,127.38,175.72,7012,1250,1091,4128
2018-01-14 23:30:00,23.03,94.4,118.97,191.75,6859,1237,1082,4324
2018-01-15 00:00:00,14.28,100.69,106.63,211.3,6742,1402,1078,4358
2018-01-15 00:30:00,5.92,102.19,106.15,214.36,6624,1362,1068,4202
2018-01-15 01:00:00,5.01,107.18,104.4,207.02,6462,1315,1060,4091
